,time,Wheat_ID,price
21470,2014-05-20,ALBN-AGP1-CY1,
21471,2014-05-21,ALBN-AGP1-CY1,
21472,2014-05-22,ALBN-AGP1-CY1,
21473,2014-05-23,ALBN-AGP1-CY1,
21474,2014-05-24,ALBN-AGP1-CY1,
21475,2014-05-25,ALBN-AGP1-CY1,
21476,2014-05-26,ALBN-AGP1-CY1,
21477,2014-05-27,ALBN-AGP1-CY1,
21478,2014-05-28,ALBN-AGP1-CY1,
21479,2014-05-29,ALBN-AGP1-CY1,
21480,2014-05-30,ALBN-AGP1-CY1,
21481,2014-05-31,ALBN-AGP1-CY1,
21482,2014-06-01,ALBN-AGP1-CY1,
21483,2014-06-02,ALBN-AGP1-CY1,
21484,2014-06-03,ALBN-AGP1-CY1,
21485,2014-06-04,ALBN-AGP1-CY1,
21486,2014-06-05,ALBN-AGP1-CY1,
21487,2014-06-06,ALBN-AGP1-CY1,
21488,2014-06-07,ALBN-AGP1-CY1,
21489,2014-06-08,ALBN-AGP1-CY1,
21490,2014-06-09,ALBN-AGP1-CY1,
21491,2014-06-10,ALBN-AGP1-CY1,
21492,2014-06-11,ALBN-AGP1-CY1,
21493,2014-06-12,ALBN-AGP1-CY1,
21494,2014-06-13,ALBN-AGP1-CY1,
21495,2014-06-14,ALBN-AGP1-CY1,
21496,2014-06-15,ALBN-AGP1-CY1,
21497,2014-06-16,ALBN-AGP1-CY1,
21498,2014-06-17,ALBN-AGP1-CY1,
21499,2014-06-18,ALBN-AGP1-CY1,
21500,2014-06-19,ALBN-AGP1-CY1,
21501,2014-06-20,ALBN-AGP1-CY1,
21502,2014-06-21,ALBN-AGP1-CY1,
21503,2014-06-22,ALBN-AGP1-CY1,
21504,2014-06-23,ALBN-AGP1-CY1,
21505,2014-06-24,ALBN-AGP1-CY1,
21506,2014-06-25,ALBN-AGP1-CY1,
21507,2014-06-26,ALBN-AGP1-CY1,
21508,2014-06-27,ALBN-AGP1-CY1,
21509,2014-06-28,ALBN-AGP1-CY1,
21510,2014-06-29,ALBN-AGP1-CY1,
21511,2014-06-30,ALBN-AGP1-CY1,
21512,2014-07-01,ALBN-AGP1-CY1,
21513,2014-07-02,ALBN-AGP1-CY1,
21514,2014-07-03,ALBN-AGP1-CY1,
21515,2014-07-04,ALBN-AGP1-CY1,
21516,2014-07-05,ALBN-AGP1-CY1,
21517,2014-07-06,ALBN-AGP1-CY1,
21518,2014-07-07,ALBN-AGP1-CY1,
21519,2014-07-08,ALBN-AGP1-CY1,
21520,2014-07-09,ALBN-AGP1-CY1,
21521,2014-07-10,ALBN-AGP1-CY1,
21522,2014-07-11,ALBN-AGP1-CY1,
21523,2014-07-12,ALBN-AGP1-CY1,
21524,2014-07-13,ALBN-AGP1-CY1,
21525,2014-07-14,ALBN-AGP1-CY1,
21526,2014-07-15,ALBN-AGP1-CY1,
21527,2014-07-16,ALBN-AGP1-CY1,
21528,2014-07-17,ALBN-AGP1-CY1,
21529,2014-07-18,ALBN-AGP1-CY1,
21530,2014-07-19,ALBN-AGP1-CY1,
21531,2014-07-20,ALBN-AGP1-CY1,
21532,2014-07-21,ALBN-AGP1-CY1,
21533,2014-07-22,ALBN-AGP1-CY1,
21534,2014-07-23,ALBN-AGP1-CY1,
21535,2014-07-24,ALBN-AGP1-CY1,
21536,2014-07-25,ALBN-AGP1-CY1,
21537,2014-07-26,ALBN-AGP1-CY1,
21538,2014-07-27,ALBN-AGP1-CY1,
21539,2014-07-28,ALBN-AGP1-CY1,
21540,2014-07-29,ALBN-AGP1-CY1,
21541,2014-07-30,ALBN-AGP1-CY1,
21542,2014-07-31,ALBN-AGP1-CY1,
21543,2014-08-01,ALBN-AGP1-CY1,
21544,2014-08-02,ALBN-AGP1-CY1,
21545,2014-08-03,ALBN-AGP1-CY1,
21546,2014-08-04,ALBN-AGP1-CY1,
21547,2014-08-05,ALBN-AGP1-CY1,
21548,2014-08-06,ALBN-AGP1-CY1,
21549,2014-08-07,ALBN-AGP1-CY1,
21550,2014-08-08,ALBN-AGP1-CY1,
21551,2014-08-09,ALBN-AGP1-CY1,
21552,2014-08-10,ALBN-AGP1-CY1,
21553,2014-08-11,ALBN-AGP1-CY1,
21554,2014-08-12,ALBN-AGP1-CY1,
21555,2014-08-13,ALBN-AGP1-CY1,
21556,2014-08-14,ALBN-AGP1-CY1,
21557,2014-08-15,ALBN-AGP1-CY1,
21558,2014-08-16,ALBN-AGP1-CY1,
21559,2014-08-17,ALBN-AGP1-CY1,
21560,2014-08-18,ALBN-AGP1-CY1,
21561,2014-08-19,ALBN-AGP1-CY1,
21562,2014-08-20,ALBN-AGP1-CY1,
21563,2014-08-21,ALBN-AGP1-CY1,
21564,2014-08-22,ALBN-AGP1-CY1,
21565,2014-08-23,ALBN-AGP1-CY1,
21566,2014-08-24,ALBN-AGP1-CY1,
21567,2014-08-25,ALBN-AGP1-CY1,
21568,2014-08-26,ALBN-AGP1-CY1,
21569,2014-08-27,ALBN-AGP1-CY1,
21570,2014-08-28,ALBN-AGP1-CY1,
21571,2014-08-29,ALBN-AGP1-CY1,
21572,2014-08-30,ALBN-AGP1-CY1,
21573,2014-08-31,ALBN-AGP1-CY1,
21574,2014-09-01,ALBN-AGP1-CY1,
21575,2014-09-02,ALBN-AGP1-CY1,
21576,2014-09-03,ALBN-AGP1-CY1,
21577,2014-09-04,ALBN-AGP1-CY1,
21578,2014-09-05,ALBN-AGP1-CY1,
21579,2014-09-06,ALBN-AGP1-CY1,
21580,2014-09-07,ALBN-AGP1-CY1,
21581,2014-09-08,ALBN-AGP1-CY1,
21582,2014-09-09,ALBN-AGP1-CY1,
21583,2014-09-10,ALBN-AGP1-CY1,
21584,2014-09-11,ALBN-AGP1-CY1,
21585,2014-09-12,ALBN-AGP1-CY1,
21586,2014-09-13,ALBN-AGP1-CY1,
21587,2014-09-14,ALBN-AGP1-CY1,
21588,2014-09-15,ALBN-AGP1-CY1,
21589,2014-09-16,ALBN-AGP1-CY1,
21590,2014-09-17,ALBN-AGP1-CY1,
21591,2014-09-18,ALBN-AGP1-CY1,
21592,2014-09-19,ALBN-AGP1-CY1,
21593,2014-09-20,ALBN-AGP1-CY1,
21594,2014-09-21,ALBN-AGP1-CY1,
21595,2014-09-22,ALBN-AGP1-CY1,
21596,2014-09-23,ALBN-AGP1-CY1,
21597,2014-09-24,ALBN-AGP1-CY1,
21598,2014-09-25,ALBN-AGP1-CY1,
21599,2014-09-26,ALBN-AGP1-CY1,
21600,2014-09-27,ALBN-AGP1-CY1,
21601,2014-09-28,ALBN-AGP1-CY1,
21602,2014-09-29,ALBN-AGP1-CY1,
21603,2014-09-30,ALBN-AGP1-CY1,
21604,2014-10-01,ALBN-AGP1-CY1,
21605,2014-10-02,ALBN-AGP1-CY1,
21606,2014-10-03,ALBN-AGP1-CY1,
21607,2014-10-04,ALBN-AGP1-CY1,
21608,2014-10-05,ALBN-AGP1-CY1,
21609,2014-10-06,ALBN-AGP1-CY1,
21610,2014-10-07,ALBN-AGP1-CY1,
21611,2014-10-08,ALBN-AGP1-CY1,
21612,2014-10-09,ALBN-AGP1-CY1,
21613,2014-10-10,ALBN-AGP1-CY1,
21614,2014-10-11,ALBN-AGP1-CY1,
21615,2014-10-12,ALBN-AGP1-CY1,
21616,2014-10-13,ALBN-AGP1-CY1,
21617,2014-10-14,ALBN-AGP1-CY1,
21618,2014-10-15,ALBN-AGP1-CY1,
21619,2014-10-16,ALBN-AGP1-CY1,
21620,2014-10-17,ALBN-AGP1-CY1,
21621,2014-10-18,ALBN-AGP1-CY1,
21622,2014-10-19,ALBN-AGP1-CY1,
21623,2014-10-20,ALBN-AGP1-CY1,
21624,2014-10-21,ALBN-AGP1-CY1,
21625,2014-10-22,ALBN-AGP1-CY1,
21626,2014-10-23,ALBN-AGP1-CY1,
21627,2014-10-24,ALBN-AGP1-CY1,
21628,2014-10-25,ALBN-AGP1-CY1,
21629,2014-10-26,ALBN-AGP1-CY1,
21630,2014-10-27,ALBN-AGP1-CY1,
21631,2014-10-28,ALBN-AGP1-CY1,
21632,2014-10-29,ALBN-AGP1-CY1,
21633,2014-10-30,ALBN-AGP1-CY1,
21634,2014-10-31,ALBN-AGP1-CY1,
21635,2014-11-01,ALBN-AGP1-CY1,
21636,2014-11-02,ALBN-AGP1-CY1,
21637,2014-11-03,ALBN-AGP1-CY1,
21638,2014-11-04,ALBN-AGP1-CY1,
21639,2014-11-05,ALBN-AGP1-CY1,
21640,2014-11-06,ALBN-AGP1-CY1,
21641,2014-11-07,ALBN-AGP1-CY1,
21642,2014-11-08,ALBN-AGP1-CY1,
21643,2014-11-09,ALBN-AGP1-CY1,
21644,2014-11-10,ALBN-AGP1-CY1,
21645,2014-11-11,ALBN-AGP1-CY1,
21646,2014-11-12,ALBN-AGP1-CY1,
21647,2014-11-13,ALBN-AGP1-CY1,
21648,2014-11-14,ALBN-AGP1-CY1,
21649,2014-11-15,ALBN-AGP1-CY1,
21650,2014-11-16,ALBN-AGP1-CY1,
21651,2014-11-17,ALBN-AGP1-CY1,
21652,2014-11-18,ALBN-AGP1-CY1,
21653,2014-11-19,ALBN-AGP1-CY1,
21654,2014-11-20,ALBN-AGP1-CY1,
21655,2014-11-21,ALBN-AGP1-CY1,
21656,2014-11-22,ALBN-AGP1-CY1,
21657,2014-11-23,ALBN-AGP1-CY1,
21658,2014-11-24,ALBN-AGP1-CY1,
21659,2014-11-25,ALBN-AGP1-CY1,
21660,2014-11-26,ALBN-AGP1-CY1,
21661,2014-11-27,ALBN-AGP1-CY1,
21662,2014-11-28,ALBN-AGP1-CY1,
21663,2014-11-29,ALBN-AGP1-CY1,
21664,2014-11-30,ALBN-AGP1-CY1,
21665,2014-12-01,ALBN-AGP1-CY1,
21666,2014-12-02,ALBN-AGP1-CY1,
21667,2014-12-03,ALBN-AGP1-CY1,
21668,2014-12-04,ALBN-AGP1-CY1,
21669,2014-12-05,ALBN-AGP1-CY1,
21670,2014-12-06,ALBN-AGP1-CY1,
21671,2014-12-07,ALBN-AGP1-CY1,
21672,2014-12-08,ALBN-AGP1-CY1,
21673,2014-12-09,ALBN-AGP1-CY1,
21674,2014-12-10,ALBN-AGP1-CY1,
21675,2014-12-11,ALBN-AGP1-CY1,
21676,2014-12-12,ALBN-AGP1-CY1,
21677,2014-12-13,ALBN-AGP1-CY1,
21678,2014-12-14,ALBN-AGP1-CY1,
21679,2014-12-15,ALBN-AGP1-CY1,
21680,2014-12-16,ALBN-AGP1-CY1,
21681,2014-12-17,ALBN-AGP1-CY1,
21682,2014-12-18,ALBN-AGP1-CY1,
21683,2014-12-19,ALBN-AGP1-CY1,
21684,2014-12-20,ALBN-AGP1-CY1,
21685,2014-12-21,ALBN-AGP1-CY1,
21686,2014-12-22,ALBN-AGP1-CY1,
21687,2014-12-23,ALBN-AGP1-CY1,
21688,2014-12-24,ALBN-AGP1-CY1,
21689,2014-12-25,ALBN-AGP1-CY1,
21690,2014-12-26,ALBN-AGP1-CY1,
21691,2014-12-27,ALBN-AGP1-CY1,
21692,2014-12-28,ALBN-AGP1-CY1,
21693,2014-12-29,ALBN-AGP1-CY1,
21694,2014-12-30,ALBN-AGP1-CY1,
21695,2014-12-31,ALBN-AGP1-CY1,
21696,2015-01-01,ALBN-AGP1-CY1,
21697,2015-01-02,ALBN-AGP1-CY1,
21698,2015-01-03,ALBN-AGP1-CY1,
21699,2015-01-04,ALBN-AGP1-CY1,
21700,2015-01-05,ALBN-AGP1-CY1,
21701,2015-01-06,ALBN-AGP1-CY1,
21702,2015-01-07,ALBN-AGP1-CY1,
21703,2015-01-08,ALBN-AGP1-CY1,
21704,2015-01-09,ALBN-AGP1-CY1,
21705,2015-01-10,ALBN-AGP1-CY1,
21706,2015-01-11,ALBN-AGP1-CY1,
21707,2015-01-12,ALBN-AGP1-CY1,
21708,2015-01-13,ALBN-AGP1-CY1,
21709,2015-01-14,ALBN-AGP1-CY1,
21710,2015-01-15,ALBN-AGP1-CY1,
21711,2015-01-16,ALBN-AGP1-CY1,
21712,2015-01-17,ALBN-AGP1-CY1,
21713,2015-01-18,ALBN-AGP1-CY1,
21714,2015-01-19,ALBN-AGP1-CY1,
21715,2015-01-20,ALBN-AGP1-CY1,
21716,2015-01-21,ALBN-AGP1-CY1,
21717,2015-01-22,ALBN-AGP1-CY1,
21718,2015-01-23,ALBN-AGP1-CY1,
21719,2015-01-24,ALBN-AGP1-CY1,
21720,2015-01-25,ALBN-AGP1-CY1,
21721,2015-01-26,ALBN-AGP1-CY1,
21722,2015-01-27,ALBN-AGP1-CY1,
21723,2015-01-28,ALBN-AGP1-CY1,
21724,2015-01-29,ALBN-AGP1-CY1,
21725,2015-01-30,ALBN-AGP1-CY1,
21726,2015-01-31,ALBN-AGP1-CY1,
21727,2015-02-01,ALBN-AGP1-CY1,
21728,2015-02-02,ALBN-AGP1-CY1,
21729,2015-02-03,ALBN-AGP1-CY1,
21730,2015-02-04,ALBN-AGP1-CY1,
21731,2015-02-05,ALBN-AGP1-CY1,
21732,2015-02-06,ALBN-AGP1-CY1,
21733,2015-02-07,ALBN-AGP1-CY1,
21734,2015-02-08,ALBN-AGP1-CY1,
21735,2015-02-09,ALBN-AGP1-CY1,
21736,2015-02-10,ALBN-AGP1-CY1,
21737,2015-02-11,ALBN-AGP1-CY1,
21738,2015-02-12,ALBN-AGP1-CY1,
21739,2015-02-13,ALBN-AGP1-CY1,
21740,2015-02-14,ALBN-AGP1-CY1,
21741,2015-02-15,ALBN-AGP1-CY1,
21742,2015-02-16,ALBN-AGP1-CY1,
21743,2015-02-17,ALBN-AGP1-CY1,
21744,2015-02-18,ALBN-AGP1-CY1,
21745,2015-02-19,ALBN-AGP1-CY1,
21746,2015-02-20,ALBN-AGP1-CY1,
21747,2015-02-21,ALBN-AGP1-CY1,
21748,2015-02-22,ALBN-AGP1-CY1,
21749,2015-02-23,ALBN-AGP1-CY1,
21750,2015-02-24,ALBN-AGP1-CY1,
21751,2015-02-25,ALBN-AGP1-CY1,
21752,2015-02-26,ALBN-AGP1-CY1,
21753,2015-02-27,ALBN-AGP1-CY1,
21754,2015-02-28,ALBN-AGP1-CY1,
21755,2015-03-01,ALBN-AGP1-CY1,
21756,2015-03-02,ALBN-AGP1-CY1,
21757,2015-03-03,ALBN-AGP1-CY1,
21758,2015-03-04,ALBN-AGP1-CY1,
21759,2015-03-05,ALBN-AGP1-CY1,
21760,2015-03-06,ALBN-AGP1-CY1,
21761,2015-03-07,ALBN-AGP1-CY1,
21762,2015-03-08,ALBN-AGP1-CY1,
21763,2015-03-09,ALBN-AGP1-CY1,
21764,2015-03-10,ALBN-AGP1-CY1,
21765,2015-03-11,ALBN-AGP1-CY1,
21766,2015-03-12,ALBN-AGP1-CY1,
21767,2015-03-13,ALBN-AGP1-CY1,
21768,2015-03-14,ALBN-AGP1-CY1,
21769,2015-03-15,ALBN-AGP1-CY1,
21770,2015-03-16,ALBN-AGP1-CY1,
21771,2015-03-17,ALBN-AGP1-CY1,
21772,2015-03-18,ALBN-AGP1-CY1,
21773,2015-03-19,ALBN-AGP1-CY1,
21774,2015-03-20,ALBN-AGP1-CY1,
21775,2015-03-21,ALBN-AGP1-CY1,
21776,2015-03-22,ALBN-AGP1-CY1,
21777,2015-03-23,ALBN-AGP1-CY1,
21778,2015-03-24,ALBN-AGP1-CY1,
21779,2015-03-25,ALBN-AGP1-CY1,
21780,2015-03-26,ALBN-AGP1-CY1,
21781,2015-03-27,ALBN-AGP1-CY1,
21782,2015-03-28,ALBN-AGP1-CY1,
21783,2015-03-29,ALBN-AGP1-CY1,
21784,2015-03-30,ALBN-AGP1-CY1,
21785,2015-03-31,ALBN-AGP1-CY1,
21786,2015-04-01,ALBN-AGP1-CY1,
21787,2015-04-02,ALBN-AGP1-CY1,
21788,2015-04-03,ALBN-AGP1-CY1,
21789,2015-04-04,ALBN-AGP1-CY1,
21790,2015-04-05,ALBN-AGP1-CY1,
21791,2015-04-06,ALBN-AGP1-CY1,
21792,2015-04-07,ALBN-AGP1-CY1,
21793,2015-04-08,ALBN-AGP1-CY1,
21794,2015-04-09,ALBN-AGP1-CY1,
21795,2015-04-10,ALBN-AGP1-CY1,
21796,2015-04-11,ALBN-AGP1-CY1,
21797,2015-04-12,ALBN-AGP1-CY1,
21798,2015-04-13,ALBN-AGP1-CY1,
21799,2015-04-14,ALBN-AGP1-CY1,
21800,2015-04-15,ALBN-AGP1-CY1,
21801,2015-04-16,ALBN-AGP1-CY1,
21802,2015-04-17,ALBN-AGP1-CY1,
21803,2015-04-18,ALBN-AGP1-CY1,
21804,2015-04-19,ALBN-AGP1-CY1,
21805,2015-04-20,ALBN-AGP1-CY1,
21806,2015-04-21,ALBN-AGP1-CY1,
21807,2015-04-22,ALBN-AGP1-CY1,
21808,2015-04-23,ALBN-AGP1-CY1,
21809,2015-04-24,ALBN-AGP1-CY1,
21810,2015-04-25,ALBN-AGP1-CY1,
21811,2015-04-26,ALBN-AGP1-CY1,
21812,2015-04-27,ALBN-AGP1-CY1,
21813,2015-04-28,ALBN-AGP1-CY1,
21814,2015-04-29,ALBN-AGP1-CY1,
21815,2015-04-30,ALBN-AGP1-CY1,
21816,2015-05-01,ALBN-AGP1-CY1,
21817,2015-05-02,ALBN-AGP1-CY1,
21818,2015-05-03,ALBN-AGP1-CY1,
21819,2015-05-04,ALBN-AGP1-CY1,
21820,2015-05-05,ALBN-AGP1-CY1,
21821,2015-05-06,ALBN-AGP1-CY1,
21822,2015-05-07,ALBN-AGP1-CY1,
21823,2015-05-08,ALBN-AGP1-CY1,
21824,2015-05-09,ALBN-AGP1-CY1,
21825,2015-05-10,ALBN-AGP1-CY1,
21826,2015-05-11,ALBN-AGP1-CY1,
21827,2015-05-12,ALBN-AGP1-CY1,
21828,2015-05-13,ALBN-AGP1-CY1,
21829,2015-05-14,ALBN-AGP1-CY1,
21830,2015-05-15,ALBN-AGP1-CY1,
21831,2015-05-16,ALBN-AGP1-CY1,
21832,2015-05-17,ALBN-AGP1-CY1,
21833,2015-05-18,ALBN-AGP1-CY1,
21834,2015-05-19,ALBN-AGP1-CY1,
21835,2015-05-20,ALBN-AGP1-CY1,
21836,2015-05-21,ALBN-AGP1-CY1,
21837,2015-05-22,ALBN-AGP1-CY1,
21838,2015-05-23,ALBN-AGP1-CY1,
21839,2015-05-24,ALBN-AGP1-CY1,
21840,2015-05-25,ALBN-AGP1-CY1,
21841,2015-05-26,ALBN-AGP1-CY1,
21842,2015-05-27,ALBN-AGP1-CY1,
21843,2015-05-28,ALBN-AGP1-CY1,
21844,2015-05-29,ALBN-AGP1-CY1,
21845,2015-05-30,ALBN-AGP1-CY1,
21846,2015-05-31,ALBN-AGP1-CY1,
21847,2015-06-01,ALBN-AGP1-CY1,
21848,2015-06-02,ALBN-AGP1-CY1,
21849,2015-06-03,ALBN-AGP1-CY1,
21850,2015-06-04,ALBN-AGP1-CY1,
21851,2015-06-05,ALBN-AGP1-CY1,
21852,2015-06-06,ALBN-AGP1-CY1,
21853,2015-06-07,ALBN-AGP1-CY1,
21854,2015-06-08,ALBN-AGP1-CY1,
21855,2015-06-09,ALBN-AGP1-CY1,
21856,2015-06-10,ALBN-AGP1-CY1,
21857,2015-06-11,ALBN-AGP1-CY1,
21858,2015-06-12,ALBN-AGP1-CY1,
21859,2015-06-13,ALBN-AGP1-CY1,
21860,2015-06-14,ALBN-AGP1-CY1,
21861,2015-06-15,ALBN-AGP1-CY1,
21862,2015-06-16,ALBN-AGP1-CY1,
21863,2015-06-17,ALBN-AGP1-CY1,
21864,2015-06-18,ALBN-AGP1-CY1,
21865,2015-06-19,ALBN-AGP1-CY1,
21866,2015-06-20,ALBN-AGP1-CY1,
21867,2015-06-21,ALBN-AGP1-CY1,
21868,2015-06-22,ALBN-AGP1-CY1,
21869,2015-06-23,ALBN-AGP1-CY1,
21870,2015-06-24,ALBN-AGP1-CY1,
21871,2015-06-25,ALBN-AGP1-CY1,
21872,2015-06-26,ALBN-AGP1-CY1,
21873,2015-06-27,ALBN-AGP1-CY1,
21874,2015-06-28,ALBN-AGP1-CY1,
21875,2015-06-29,ALBN-AGP1-CY1,
21876,2015-06-30,ALBN-AGP1-CY1,
21877,2015-07-01,ALBN-AGP1-CY1,
21878,2015-07-02,ALBN-AGP1-CY1,
21879,2015-07-03,ALBN-AGP1-CY1,
21880,2015-07-04,ALBN-AGP1-CY1,
21881,2015-07-05,ALBN-AGP1-CY1,
21882,2015-07-06,ALBN-AGP1-CY1,
21883,2015-07-07,ALBN-AGP1-CY1,
21884,2015-07-08,ALBN-AGP1-CY1,
21885,2015-07-09,ALBN-AGP1-CY1,
21886,2015-07-10,ALBN-AGP1-CY1,
21887,2015-07-11,ALBN-AGP1-CY1,
21888,2015-07-12,ALBN-AGP1-CY1,
21889,2015-07-13,ALBN-AGP1-CY1,
21890,2015-07-14,ALBN-AGP1-CY1,
21891,2015-07-15,ALBN-AGP1-CY1,
21892,2015-07-16,ALBN-AGP1-CY1,
21893,2015-07-17,ALBN-AGP1-CY1,
21894,2015-07-18,ALBN-AGP1-CY1,
21895,2015-07-19,ALBN-AGP1-CY1,
21896,2015-07-20,ALBN-AGP1-CY1,
21897,2015-07-21,ALBN-AGP1-CY1,
21898,2015-07-22,ALBN-AGP1-CY1,
21899,2015-07-23,ALBN-AGP1-CY1,
21900,2015-07-24,ALBN-AGP1-CY1,
21901,2015-07-25,ALBN-AGP1-CY1,
21902,2015-07-26,ALBN-AGP1-CY1,
21903,2015-07-27,ALBN-AGP1-CY1,
21904,2015-07-28,ALBN-AGP1-CY1,
21905,2015-07-29,ALBN-AGP1-CY1,
21906,2015-07-30,ALBN-AGP1-CY1,
21907,2015-07-31,ALBN-AGP1-CY1,
21908,2015-08-01,ALBN-AGP1-CY1,
21909,2015-08-02,ALBN-AGP1-CY1,
21910,2015-08-03,ALBN-AGP1-CY1,
21911,2015-08-04,ALBN-AGP1-CY1,
21912,2015-08-05,ALBN-AGP1-CY1,
21913,2015-08-06,ALBN-AGP1-CY1,
21914,2015-08-07,ALBN-AGP1-CY1,
21915,2015-08-08,ALBN-AGP1-CY1,
21916,2015-08-09,ALBN-AGP1-CY1,
21917,2015-08-10,ALBN-AGP1-CY1,
21918,2015-08-11,ALBN-AGP1-CY1,
21919,2015-08-12,ALBN-AGP1-CY1,
21920,2015-08-13,ALBN-AGP1-CY1,
21921,2015-08-14,ALBN-AGP1-CY1,
21922,2015-08-15,ALBN-AGP1-CY1,
21923,2015-08-16,ALBN-AGP1-CY1,
21924,2015-08-17,ALBN-AGP1-CY1,
21925,2015-08-18,ALBN-AGP1-CY1,
21926,2015-08-19,ALBN-AGP1-CY1,
21927,2015-08-20,ALBN-AGP1-CY1,
21928,2015-08-21,ALBN-AGP1-CY1,
21929,2015-08-22,ALBN-AGP1-CY1,
21930,2015-08-23,ALBN-AGP1-CY1,
21931,2015-08-24,ALBN-AGP1-CY1,
21932,2015-08-25,ALBN-AGP1-CY1,
21933,2015-08-26,ALBN-AGP1-CY1,
21934,2015-08-27,ALBN-AGP1-CY1,
21935,2015-08-28,ALBN-AGP1-CY1,
21936,2015-08-29,ALBN-AGP1-CY1,
21937,2015-08-30,ALBN-AGP1-CY1,
21938,2015-08-31,ALBN-AGP1-CY1,
21939,2015-09-01,ALBN-AGP1-CY1,
21940,2015-09-02,ALBN-AGP1-CY1,
21941,2015-09-03,ALBN-AGP1-CY1,
21942,2015-09-04,ALBN-AGP1-CY1,
21943,2015-09-05,ALBN-AGP1-CY1,
21944,2015-09-06,ALBN-AGP1-CY1,
21945,2015-09-07,ALBN-AGP1-CY1,
21946,2015-09-08,ALBN-AGP1-CY1,
21947,2015-09-09,ALBN-AGP1-CY1,
21948,2015-09-10,ALBN-AGP1-CY1,
21949,2015-09-11,ALBN-AGP1-CY1,
21950,2015-09-12,ALBN-AGP1-CY1,
21951,2015-09-13,ALBN-AGP1-CY1,
21952,2015-09-14,ALBN-AGP1-CY1,
21953,2015-09-15,ALBN-AGP1-CY1,
21954,2015-09-16,ALBN-AGP1-CY1,182.75300000000001
21955,2015-09-17,ALBN-AGP1-CY1,180.65879999999999
21956,2015-09-18,ALBN-AGP1-CY1,181.1124
21957,2015-09-19,ALBN-AGP1-CY1,
21958,2015-09-20,ALBN-AGP1-CY1,
21959,2015-09-21,ALBN-AGP1-CY1,179.6508
21960,2015-09-22,ALBN-AGP1-CY1,178.6176
21961,2015-09-23,ALBN-AGP1-CY1,176.3748
21962,2015-09-24,ALBN-AGP1-CY1,179.7888
21963,2015-09-25,ALBN-AGP1-CY1,176.87879999999998
21964,2015-09-26,ALBN-AGP1-CY1,
21965,2015-09-27,ALBN-AGP1-CY1,
21966,2015-09-28,ALBN-AGP1-CY1,178.21949999999998
21967,2015-09-29,ALBN-AGP1-CY1,181.532
21968,2015-09-30,ALBN-AGP1-CY1,182.442
21969,2015-10-01,ALBN-AGP1-CY1,182.676
21970,2015-10-02,ALBN-AGP1-CY1,
21971,2015-10-03,ALBN-AGP1-CY1,
21972,2015-10-04,ALBN-AGP1-CY1,
21973,2015-10-05,ALBN-AGP1-CY1,
21974,2015-10-06,ALBN-AGP1-CY1,184.80540000000002
21975,2015-10-07,ALBN-AGP1-CY1,189.4652
21976,2015-10-08,ALBN-AGP1-CY1,187.2306
21977,2015-10-09,ALBN-AGP1-CY1,186.9405
21978,2015-10-10,ALBN-AGP1-CY1,
21979,2015-10-11,ALBN-AGP1-CY1,
21980,2015-10-12,ALBN-AGP1-CY1,186.1827
21981,2015-10-13,ALBN-AGP1-CY1,183.2226
21982,2015-10-14,ALBN-AGP1-CY1,187.5072
21983,2015-10-15,ALBN-AGP1-CY1,184.61520000000002
21984,2015-10-16,ALBN-AGP1-CY1,181.425
21985,2015-10-17,ALBN-AGP1-CY1,
21986,2015-10-18,ALBN-AGP1-CY1,
21987,2015-10-19,ALBN-AGP1-CY1,176.8756
21988,2015-10-20,ALBN-AGP1-CY1,181.45
21989,2015-10-21,ALBN-AGP1-CY1,180.92079999999999
21990,2015-10-22,ALBN-AGP1-CY1,182.2612
21991,2015-10-23,ALBN-AGP1-CY1,184.6272
21992,2015-10-24,ALBN-AGP1-CY1,
21993,2015-10-25,ALBN-AGP1-CY1,
21994,2015-10-26,ALBN-AGP1-CY1,185.4976
21995,2015-10-27,ALBN-AGP1-CY1,184.7316
21996,2015-10-28,ALBN-AGP1-CY1,187.1245
21997,2015-10-29,ALBN-AGP1-CY1,181.5962
21998,2015-10-30,ALBN-AGP1-CY1,184.8483
21999,2015-10-31,ALBN-AGP1-CY1,
22000,2015-11-01,ALBN-AGP1-CY1,
22001,2015-11-02,ALBN-AGP1-CY1,192.1467
22002,2015-11-03,ALBN-AGP1-CY1,187.5285
22003,2015-11-04,ALBN-AGP1-CY1,189.369
22004,2015-11-05,ALBN-AGP1-CY1,193.494
22005,2015-11-06,ALBN-AGP1-CY1,189.5374
22006,2015-11-07,ALBN-AGP1-CY1,
22007,2015-11-08,ALBN-AGP1-CY1,
22008,2015-11-09,ALBN-AGP1-CY1,190.86530000000002
22009,2015-11-10,ALBN-AGP1-CY1,184.8627
22010,2015-11-11,ALBN-AGP1-CY1,184.2138
22011,2015-11-12,ALBN-AGP1-CY1,185.60625000000002
22012,2015-11-13,ALBN-AGP1-CY1,185.35399999999998
22013,2015-11-14,ALBN-AGP1-CY1,
22014,2015-11-15,ALBN-AGP1-CY1,
22015,2015-11-16,ALBN-AGP1-CY1,184.44400000000002
22016,2015-11-17,ALBN-AGP1-CY1,183.62547
22017,2015-11-18,ALBN-AGP1-CY1,183.438
22018,2015-11-19,ALBN-AGP1-CY1,185.5536
22019,2015-11-20,ALBN-AGP1-CY1,186.95754
22020,2015-11-21,ALBN-AGP1-CY1,
